Thu Feb 14 07:21:53 UTC 2019  199  83  89  
Thu Feb 14 07:22:06 UTC 2019  199  79  89  
Thu Feb 14 07:22:18 UTC 2019  199  86  76  
Thu Feb 14 07:22:31 UTC 2019  199  73  84  
Thu Feb 14 07:22:45 UTC 2019  199  81  90  
Thu Feb 14 07:22:57 UTC 2019  199  89  59  
Thu Feb 14 07:23:10 UTC 2019  198  61  76  
Thu Feb 14 07:23:23 UTC 2019  199  84  82  
Thu Feb 14 07:23:36 UTC 2019  199  67  60  
Thu Feb 14 07:23:49 UTC 2019  199  73  89  
Thu Feb 14 07:24:02 UTC 2019  198  63  81  
Thu Feb 14 07:24:16 UTC 2019  198  79  86  
Thu Feb 14 07:24:28 UTC 2019  198  89  87  
Thu Feb 14 07:24:41 UTC 2019  199  67  84  
Thu Feb 14 07:24:54 UTC 2019  199  87  85  
Thu Feb 14 07:25:06 UTC 2019  198  74  90  
Thu Feb 14 07:25:19 UTC 2019  199  80  69  
Thu Feb 14 07:25:31 UTC 2019  199  88  85  
Thu Feb 14 07:25:44 UTC 2019  199  76  68  
Thu Feb 14 07:25:57 UTC 2019  199  86  75  
Thu Feb 14 07:26:10 UTC 2019  198  88  83  
Thu Feb 14 07:26:23 UTC 2019  199  80  69  
Thu Feb 14 07:26:36 UTC 2019  199  74  90  
Thu Feb 14 07:26:48 UTC 2019  199  80  76  
Thu Feb 14 07:27:02 UTC 2019  198  88  63  
Thu Feb 14 07:27:14 UTC 2019  199  71  69  
